#,title,videoUrl,videoId,publishedAt,position
78,1.78: 'Like' as a conjunction (dance like he dances),https://www.youtube.com/watch?v=2qanl9NLIIc&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=78,2qanl9NLIIc,2023-04-11T18:27:58Z,77
79,1.79: Verb CAN for physical ability (lift/swim/fly),https://www.youtube.com/watch?v=EcLEyVgXV30&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=79,EcLEyVgXV30,2023-04-11T18:31:35Z,78
80,1.80: Interrogative with CAN & ASK ME IF I CAN,https://www.youtube.com/watch?v=7Vs-AJHzhGw&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=80,7Vs-AJHzhGw,2023-04-11T18:32:25Z,79
81,"1.81: Present Continuous: Arriving, Leaving, Waving & TO BE ABLE TO",https://www.youtube.com/watch?v=RuCoLbpuZpA&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=81,RuCoLbpuZpA,2023-04-11T18:33:29Z,80
82,1.82: Future Simple (WILL) & (WON'T),https://www.youtube.com/watch?v=rIM7V5IiAf8&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=82,rIM7V5IiAf8,2023-04-11T18:34:10Z,81
83,1.83: Future Simple (WILL Contractions & WON'T),https://www.youtube.com/watch?v=JGh00F7-zyA&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=83,JGh00F7-zyA,2023-04-11T18:34:52Z,82
84,1.84: Interrogative Future (WILL YOU...?),https://www.youtube.com/watch?v=f-TODFWy0oQ&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=84,f-TODFWy0oQ,2023-04-11T18:35:27Z,83
85,1.85: Present Continuous for FUTURE PLANS arrangements (confirmadas),https://www.youtube.com/watch?v=YmUJMIARDKw&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=85,YmUJMIARDKw,2023-04-11T18:36:15Z,84
86,1.86: THE FUTURE CONDITIONAL (Will you go if he...?) (First Conditional),https://www.youtube.com/watch?v=_CY21jnRoa4&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=86,_CY21jnRoa4,2023-04-11T18:36:53Z,85
87,1.87: FUTURE CONDITIONAL (Negative & Interrogative) (I won't go if...),https://www.youtube.com/watch?v=1L7JG8Xfb6s&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=87,1L7JG8Xfb6s,2023-04-11T18:37:41Z,86
88,1.88: Future with GOING TO (affirmative & interrogative),https://www.youtube.com/watch?v=bJqbkekIUI4&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=88,bJqbkekIUI4,2023-04-11T18:38:32Z,87
89,1.89: GOING TO (Negative & Interrogative),https://www.youtube.com/watch?v=_Dgqh-ow9_A&list=PLAz9gX__ElWpQ0wYCzec4AenQ91t3n7jT&index=89,_Dgqh-ow9_A,2023-04-11T18:39:19Z,88
