#,title,videoUrl,videoId,publishedAt,position
115,AI 2 115,https://www.youtube.com/watch?v=ZpM2CCkjEeQ&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=115,ZpM2CCkjEeQ,2020-03-12T02:51:29Z,114
116,AI 2 116,https://www.youtube.com/watch?v=1kuY2bsNt34&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=116,1kuY2bsNt34,2020-03-12T02:51:23Z,115
117,AI 2 117,https://www.youtube.com/watch?v=wZvsUEIoLqs&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=117,wZvsUEIoLqs,2020-03-12T02:51:18Z,116
118,AI 2 118,https://www.youtube.com/watch?v=QFtqEYaBKW0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=118,QFtqEYaBKW0,2020-03-12T02:51:13Z,117
119,AI 2 119,https://www.youtube.com/watch?v=yT9rkZQRviI&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=119,yT9rkZQRviI,2020-03-12T02:51:06Z,118
120,AI 2 120,https://www.youtube.com/watch?v=m8-KlTOW5vI&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=120,m8-KlTOW5vI,2020-03-12T02:51:02Z,119
121,AI 2 121,https://www.youtube.com/watch?v=GB9Keidvt3E&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=121,GB9Keidvt3E,2020-03-12T02:50:56Z,120
122,AI 2 122,https://www.youtube.com/watch?v=Q8SiPnoveqo&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=122,Q8SiPnoveqo,2020-03-12T02:50:49Z,121
123,AI 2 123,https://www.youtube.com/watch?v=Zakws3UWnac&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=123,Zakws3UWnac,2020-03-12T02:50:31Z,122
124,AI 2 124,https://www.youtube.com/watch?v=v3YrCD1ow7k&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=124,v3YrCD1ow7k,2020-03-12T02:50:26Z,123
125,AI 2 125,https://www.youtube.com/watch?v=A1M2Jl-TiI0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=125,A1M2Jl-TiI0,2020-03-12T02:50:21Z,124
126,AI 2 126,https://www.youtube.com/watch?v=_CDchFzmEU0&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=126,_CDchFzmEU0,2020-03-12T02:50:15Z,125
127,AI 2 127,https://www.youtube.com/watch?v=bsDxTjbQMGo&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=127,bsDxTjbQMGo,2020-03-12T02:50:11Z,126
128,AI 2 128,https://www.youtube.com/watch?v=IwbNqNJlZ2Q&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=128,IwbNqNJlZ2Q,2020-03-12T02:50:04Z,127
129,AI 2 129,https://www.youtube.com/watch?v=JjKSwPwESt8&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=129,JjKSwPwESt8,2020-03-12T02:49:59Z,128
130,AI 2 130,https://www.youtube.com/watch?v=jwjejJnhhY4&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=130,jwjejJnhhY4,2020-03-12T02:49:54Z,129
131,AI 2 131,https://www.youtube.com/watch?v=IvOPItKHljA&list=PLpaAxb2gFfI95Fffn6qMMT9AD4SB8E42j&index=131,IvOPItKHljA,2020-03-12T02:49:45Z,130
