#,title,videoUrl,videoId,publishedAt,position
78,AI 2 078 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=saollcOK69g&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=78,saollcOK69g,2023-08-06T20:25:46Z,77
79,AI 2 079 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=ZePyEY90b4o&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=79,ZePyEY90b4o,2023-08-06T20:26:35Z,78
80,AI 2 080 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=mO4Y4w0X9CA&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=80,mO4Y4w0X9CA,2023-08-06T20:27:34Z,79
81,AI 2 081 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=9To3tn2W6kc&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=81,9To3tn2W6kc,2023-08-06T20:28:16Z,80
82,AI 2 082 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=0hR5PhlwtBk&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=82,0hR5PhlwtBk,2023-08-06T20:29:06Z,81
83,AI 2 083 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=8jT-BMbF1VA&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=83,8jT-BMbF1VA,2023-08-06T20:29:50Z,82
84,AI 2 084 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=5E_BHIM9LQc&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=84,5E_BHIM9LQc,2023-08-06T20:30:28Z,83
85,AI 2 085 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=AlnDS0E-zTw&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=85,AlnDS0E-zTw,2023-08-06T20:39:24Z,84
86,"AI 2 086 ""Since"" y ""For"",",https://www.youtube.com/watch?v=yQ2MPTsX8BE&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=86,yQ2MPTsX8BE,2023-08-06T20:39:46Z,85
87,"2.87 | Present Perfect (For & Since), How long...?, To feel like / as if & To know how to",https://www.youtube.com/watch?v=MMWfRXWovj4&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=87,MMWfRXWovj4,2023-08-06T20:40:09Z,86
88,"2.88: I wore / I've worn, Someone will have to & I haven't... for / since",https://www.youtube.com/watch?v=ariGCjPquI8&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=88,ariGCjPquI8,2023-08-06T20:40:30Z,87
89,"*2.89: I looked for..., At the top / At the bottom & Do you want me to...?",https://www.youtube.com/watch?v=vA6PhGqbQnE&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=89,vA6PhGqbQnE,2023-08-06T20:40:47Z,88
90,"2.90: Let me..., Did you let...? & To go for a...",https://www.youtube.com/watch?v=hmVLOBcVG-Y&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=90,hmVLOBcVG-Y,2023-08-06T20:41:04Z,89
91,AI 2 091 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=q4YOsksB8gE&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=91,q4YOsksB8gE,2023-08-06T20:41:24Z,90
92,AI 2 092 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=MJc8YIufWmE&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=92,MJc8YIufWmE,2023-08-06T20:41:43Z,91
93,AI 2 093 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=wXeSZiiWJGc&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=93,wXeSZiiWJGc,2023-08-06T20:42:02Z,92
94,AI 2 094 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=iFbBqk1EG9E&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=94,iFbBqk1EG9E,2023-08-06T20:42:22Z,93
95,AI 2 095 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=HneKHnpPsM4&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=95,HneKHnpPsM4,2023-08-06T20:42:39Z,94
96,AI 2 096 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=YBjOm_JJbmk&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=96,YBjOm_JJbmk,2023-08-06T20:46:06Z,95
97,AI 2 097 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=9bICSmN_s0k&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=97,9bICSmN_s0k,2023-08-06T20:46:40Z,96
98,AI 2 098 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=ALseGLKtFHo&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=98,ALseGLKtFHo,2023-08-06T20:47:07Z,97
99,AI 2 099 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=8tMfSVSe0sw&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=99,8tMfSVSe0sw,2023-08-06T20:47:52Z,98
100,AI 2 100 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=dGQYcsb6Y1Q&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=100,dGQYcsb6Y1Q,2023-08-06T20:48:37Z,99
101,AI 2 101 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=_DstfXt1YXE&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=101,_DstfXt1YXE,2023-08-06T20:49:26Z,100
102,AI 2 102 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=mtR-bh2GYkw&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=102,mtR-bh2GYkw,2023-08-06T20:50:18Z,101
103,AI 2 103 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=len5k0fhGJ4&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=103,len5k0fhGJ4,2023-08-06T20:51:21Z,102
104,AI 2 104 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=SbkWjCpo-Ts&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=104,SbkWjCpo-Ts,2023-08-06T20:52:02Z,103
105,AI 2 105 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=V0XN4xBtCt8&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=105,V0XN4xBtCt8,2023-08-06T20:52:59Z,104
106,AI 2 106 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=QNAXpdLPnVY&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=106,QNAXpdLPnVY,2023-08-06T20:53:31Z,105
107,AI 2 107 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=LGP9JB_VxmE&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=107,LGP9JB_VxmE,2023-08-06T20:54:57Z,106
108,AI 2 108 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=sFWDhW5eIfI&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=108,sFWDhW5eIfI,2023-08-06T20:55:30Z,107
109,AI 2 109 ia 480p 25fps H264 128kbit AAC,https://www.youtube.com/watch?v=AUCQFMUoFSQ&list=PLAz9gX__ElWorwvQHOLm-bvFigMyDvuX2&index=109,AUCQFMUoFSQ,2023-08-06T20:56:00Z,108
