#,title,videoUrl,videoId,publishedAt,position
122,AI 3 122,https://www.youtube.com/watch?v=Y0_PHCtM3XQ&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=122,Y0_PHCtM3XQ,2020-03-14T22:44:06Z,121
123,AI 3 123,https://www.youtube.com/watch?v=qVB04yHdBxE&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=123,qVB04yHdBxE,2020-03-14T22:44:11Z,122
124,AI 3 124,https://www.youtube.com/watch?v=JFaMmwMAhwM&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=124,JFaMmwMAhwM,2020-03-14T22:44:16Z,123
125,AI 3 125,https://www.youtube.com/watch?v=-Suf1Bp-D00&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=125,-Suf1Bp-D00,2020-03-14T22:44:22Z,124
126,AI 3 126,https://www.youtube.com/watch?v=570XJuLDWx4&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=126,570XJuLDWx4,2020-03-14T22:44:27Z,125
127,AI 3 127,https://www.youtube.com/watch?v=wd4BWfQ9V9s&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=127,wd4BWfQ9V9s,2020-03-14T22:44:32Z,126
128,AI 3 128,https://www.youtube.com/watch?v=PRdbWGDPBcU&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=128,PRdbWGDPBcU,2020-03-14T22:44:37Z,127
129,AI 3 129,https://www.youtube.com/watch?v=q0DyrvLEtFc&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=129,q0DyrvLEtFc,2020-03-14T22:44:42Z,128
130,AI 3 130,https://www.youtube.com/watch?v=lwfrd3X-k7M&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=130,lwfrd3X-k7M,2020-03-14T22:44:48Z,129
131,AI 3 131,https://www.youtube.com/watch?v=7ZqwXTLD2rs&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=131,7ZqwXTLD2rs,2020-03-14T22:44:52Z,130
132,AI 3 132,https://www.youtube.com/watch?v=XXkkqVOSCEY&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=132,XXkkqVOSCEY,2020-03-14T22:44:57Z,131
133,AI 3 133,https://www.youtube.com/watch?v=qKkhaZZGi5M&list=PLpaAxb2gFfI_WD5pjXB0b70O0J9EyOLHI&index=133,qKkhaZZGi5M,2020-03-14T22:45:03Z,132
